Entity,Code,Day,Total confirmed deaths due to COVID-19,Total confirmed cases of COVID-19
Germany,DEU,2020-04-12,6196.0,127116.0
Germany,DEU,2020-04-13,6196.0,127116.0
Germany,DEU,2020-04-14,6196.0,127116.0
Germany,DEU,2020-04-15,6196.0,127116.0
Germany,DEU,2020-04-16,6196.0,127116.0
Germany,DEU,2020-04-17,6196.0,127116.0
Germany,DEU,2020-04-18,6196.0,127116.0
Germany,DEU,2020-04-19,7422.0,144461.0
Germany,DEU,2020-04-20,7422.0,144461.0
Germany,DEU,2020-04-21,7422.0,144461.0
Germany,DEU,2020-04-22,7422.0,144461.0
Germany,DEU,2020-04-23,7422.0,144461.0
Germany,DEU,2020-04-24,7422.0,144461.0
Germany,DEU,2020-04-25,7422.0,144461.0
Germany,DEU,2020-04-26,8149.0,156812.0
Germany,DEU,2020-04-27,8149.0,156812.0
Germany,DEU,2020-04-28,8149.0,156812.0
Germany,DEU,2020-04-29,8149.0,156812.0
Germany,DEU,2020-04-30,8149.0,156812.0
Germany,DEU,2020-05-01,8149.0,156812.0
Germany,DEU,2020-05-02,8149.0,156812.0
Germany,DEU,2020-05-03,8537.0,164254.0
Germany,DEU,2020-05-04,8537.0,164254.0
Germany,DEU,2020-05-05,8537.0,164254.0
Germany,DEU,2020-05-06,8537.0,164254.0
Germany,DEU,2020-05-07,8537.0,164254.0
Germany,DEU,2020-05-08,8537.0,164254.0
Germany,DEU,2020-05-09,8537.0,164254.0
Germany,DEU,2020-05-10,8795.0,170497.0
Germany,DEU,2020-05-11,8795.0,170497.0
Germany,DEU,2020-05-12,8795.0,170497.0
Germany,DEU,2020-05-13,8795.0,170497.0
Germany,DEU,2020-05-14,8795.0,170497.0
Germany,DEU,2020-05-15,8795.0,170497.0
Germany,DEU,2020-05-16,8795.0,170497.0
Germany,DEU,2020-05-17,8960.0,175272.0
Germany,DEU,2020-05-18,8960.0,175272.0
Germany,DEU,2020-05-19,8960.0,175272.0
Germany,DEU,2020-05-20,8960.0,175272.0
Germany,DEU,2020-05-21,8960.0,175272.0
Germany,DEU,2020-05-22,8960.0,175272.0
Germany,DEU,2020-05-23,8960.0,175272.0
Germany,DEU,2020-05-24,9071.0,178876.0
Germany,DEU,2020-05-25,9071.0,178876.0
Germany,DEU,2020-05-26,9071.0,178876.0
Germany,DEU,2020-05-27,9071.0,178876.0
Germany,DEU,2020-05-28,9071.0,178876.0
Germany,DEU,2020-05-29,9071.0,178876.0
Germany,DEU,2020-05-30,9071.0,178876.0
Germany,DEU,2020-05-31,9136.0,182082.0
Germany,DEU,2020-06-01,9136.0,182082.0
Germany,DEU,2020-06-02,9136.0,182082.0
Germany,DEU,2020-06-03,9136.0,182082.0
Germany,DEU,2020-06-04,9136.0,182082.0
Germany,DEU,2020-06-05,9136.0,182082.0
Germany,DEU,2020-06-06,9136.0,182082.0
Germany,DEU,2020-06-07,9180.0,184436.0
Germany,DEU,2020-06-08,9180.0,184436.0
Germany,DEU,2020-06-09,9180.0,184436.0
Germany,DEU,2020-06-10,9180.0,184436.0
Germany,DEU,2020-06-11,9180.0,184436.0
Germany,DEU,2020-06-12,9180.0,184436.0
Germany,DEU,2020-06-13,9180.0,184436.0
Germany,DEU,2020-06-14,9215.0,186784.0
Germany,DEU,2020-06-15,9215.0,186784.0
Germany,DEU,2020-06-16,9215.0,186784.0
Germany,DEU,2020-06-17,9215.0,186784.0
Germany,DEU,2020-06-18,9215.0,186784.0
Germany,DEU,2020-06-19,9215.0,186784.0
Germany,DEU,2020-06-20,9215.0,186784.0
Germany,DEU,2020-06-21,9256.0,190976.0
Germany,DEU,2020-06-22,9256.0,190976.0
Germany,DEU,2020-06-23,9256.0,190976.0
Germany,DEU,2020-06-24,9256.0,190976.0
Germany,DEU,2020-06-25,9256.0,190976.0
Germany,DEU,2020-06-26,9256.0,190976.0
Germany,DEU,2020-06-27,9256.0,190976.0
Germany,DEU,2020-06-28,9277.0,194143.0
Germany,DEU,2020-06-29,9277.0,194143.0
Germany,DEU,2020-06-30,9277.0,194143.0
Germany,DEU,2020-07-01,9277.0,194143.0
Germany,DEU,2020-07-02,9277.0,194143.0
Germany,DEU,2020-07-03,9277.0,194143.0
Germany,DEU,2020-07-04,9277.0,194143.0
Germany,DEU,2020-07-05,9303.0,196834.0
Germany,DEU,2020-07-06,9303.0,196834.0
Germany,DEU,2020-07-07,9303.0,196834.0
Germany,DEU,2020-07-08,9303.0,196834.0
Germany,DEU,2020-07-09,9303.0,196834.0
Germany,DEU,2020-07-10,9303.0,196834.0
Germany,DEU,2020-07-11,9303.0,196834.0
Germany,DEU,2020-07-12,9328.0,199263.0
Germany,DEU,2020-07-13,9328.0,199263.0
Germany,DEU,2020-07-14,9328.0,199263.0
Germany,DEU,2020-07-15,9328.0,199263.0
Germany,DEU,2020-07-16,9328.0,199263.0
Germany,DEU,2020-07-17,9328.0,199263.0
Germany,DEU,2020-07-18,9328.0,199263.0
Germany,DEU,2020-07-19,9359.0,202307.0
Germany,DEU,2020-07-20,9359.0,202307.0
Germany,DEU,2020-07-21,9359.0,202307.0
Germany,DEU,2020-07-22,9359.0,202307.0
Germany,DEU,2020-07-23,9359.0,202307.0
Germany,DEU,2020-07-24,9359.0,202307.0
Germany,DEU,2020-07-25,9359.0,202307.0
Germany,DEU,2020-07-26,9392.0,206243.0
Germany,DEU,2020-07-27,9392.0,206243.0
Germany,DEU,2020-07-28,9392.0,206243.0
Germany,DEU,2020-07-29,9392.0,206243.0
Germany,DEU,2020-07-30,9392.0,206243.0
Germany,DEU,2020-07-31,9392.0,206243.0
Germany,DEU,2020-08-01,9392.0,206243.0
Germany,DEU,2020-08-02,9429.0,211086.0
Germany,DEU,2020-08-03,9429.0,211086.0
Germany,DEU,2020-08-04,9429.0,211086.0
Germany,DEU,2020-08-05,9429.0,211086.0
Germany,DEU,2020-08-06,9429.0,211086.0
Germany,DEU,2020-08-07,9429.0,211086.0
Germany,DEU,2020-08-08,9429.0,211086.0
Germany,DEU,2020-08-09,9463.0,217153.0
Germany,DEU,2020-08-10,9463.0,217153.0
Germany,DEU,2020-08-11,9463.0,217153.0
Germany,DEU,2020-08-12,9463.0,217153.0
Germany,DEU,2020-08-13,9463.0,217153.0
Germany,DEU,2020-08-14,9463.0,217153.0
Germany,DEU,2020-08-15,9463.0,217153.0
Germany,DEU,2020-08-16,9494.0,225124.0
Germany,DEU,2020-08-17,9494.0,225124.0
Germany,DEU,2020-08-18,9494.0,225124.0
Germany,DEU,2020-08-19,9494.0,225124.0
Germany,DEU,2020-08-20,9494.0,225124.0
Germany,DEU,2020-08-21,9494.0,225124.0
Germany,DEU,2020-08-22,9494.0,225124.0
Germany,DEU,2020-08-23,9525.0,234704.0
Germany,DEU,2020-08-24,9525.0,234704.0
Germany,DEU,2020-08-25,9525.0,234704.0
Germany,DEU,2020-08-26,9525.0,234704.0
Germany,DEU,2020-08-27,9525.0,234704.0
Germany,DEU,2020-08-28,9525.0,234704.0
Germany,DEU,2020-08-29,9525.0,234704.0
Germany,DEU,2020-08-30,9543.0,243548.0
Germany,DEU,2020-08-31,9543.0,243548.0
Germany,DEU,2020-09-01,9543.0,243548.0
Germany,DEU,2020-09-02,9543.0,243548.0
Germany,DEU,2020-09-03,9543.0,243548.0
Germany,DEU,2020-09-04,9543.0,243548.0
Germany,DEU,2020-09-05,9543.0,243548.0
Germany,DEU,2020-09-06,9578.0,252157.0
Germany,DEU,2020-09-07,9578.0,252157.0
Germany,DEU,2020-09-08,9578.0,252157.0
Germany,DEU,2020-09-09,9578.0,252157.0
Germany,DEU,2020-09-10,9578.0,252157.0
Germany,DEU,2020-09-11,9578.0,252157.0
Germany,DEU,2020-09-12,9578.0,252157.0
Germany,DEU,2020-09-13,9646.0,261942.0
Germany,DEU,2020-09-14,9646.0,261942.0
Germany,DEU,2020-09-15,9646.0,261942.0
Germany,DEU,2020-09-16,9646.0,261942.0
Germany,DEU,2020-09-17,9646.0,261942.0
Germany,DEU,2020-09-18,9646.0,261942.0
Germany,DEU,2020-09-19,9646.0,261942.0
Germany,DEU,2020-09-20,9728.0,274227.0
Germany,DEU,2020-09-21,9728.0,274227.0
Germany,DEU,2020-09-22,9728.0,274227.0
Germany,DEU,2020-09-23,9728.0,274227.0
Germany,DEU,2020-09-24,9728.0,274227.0
Germany,DEU,2020-09-25,9728.0,274227.0
Germany,DEU,2020-09-26,9728.0,274227.0
Germany,DEU,2020-09-27,9838.0,287291.0
Germany,DEU,2020-09-28,9838.0,287291.0
Germany,DEU,2020-09-29,9838.0,287291.0
Germany,DEU,2020-09-30,9838.0,287291.0
Germany,DEU,2020-10-01,9838.0,287291.0
Germany,DEU,2020-10-02,9838.0,287291.0
Germany,DEU,2020-10-03,9838.0,287291.0
Germany,DEU,2020-10-04,9959.0,303237.0
Germany,DEU,2020-10-05,9959.0,303237.0
Germany,DEU,2020-10-06,9959.0,303237.0
Germany,DEU,2020-10-07,9959.0,303237.0
Germany,DEU,2020-10-08,9959.0,303237.0
Germany,DEU,2020-10-09,9959.0,303237.0
Germany,DEU,2020-10-10,9959.0,303237.0
Germany,DEU,2020-10-11,10206.0,329382.0
Germany,DEU,2020-10-12,10206.0,329382.0
Germany,DEU,2020-10-13,10206.0,329382.0
Germany,DEU,2020-10-14,10206.0,329382.0
Germany,DEU,2020-10-15,10206.0,329382.0
Germany,DEU,2020-10-16,10206.0,329382.0
Germany,DEU,2020-10-17,10206.0,329382.0
Germany,DEU,2020-10-18,10670.0,371413.0
Germany,DEU,2020-10-19,10670.0,371413.0
Germany,DEU,2020-10-20,10670.0,371413.0
Germany,DEU,2020-10-21,10670.0,371413.0
Germany,DEU,2020-10-22,10670.0,371413.0
Germany,DEU,2020-10-23,10670.0,371413.0
Germany,DEU,2020-10-24,10670.0,371413.0
Germany,DEU,2020-10-25,11685.0,446205.0
Germany,DEU,2020-10-26,11685.0,446205.0
Germany,DEU,2020-10-27,11685.0,446205.0
Germany,DEU,2020-10-28,11685.0,446205.0
Germany,DEU,2020-10-29,11685.0,446205.0
Germany,DEU,2020-10-30,11685.0,446205.0
Germany,DEU,2020-10-31,11685.0,446205.0
Germany,DEU,2020-11-01,13306.0,557214.0
Germany,DEU,2020-11-02,13306.0,557214.0
Germany,DEU,2020-11-03,13306.0,557214.0
Germany,DEU,2020-11-04,13306.0,557214.0
Germany,DEU,2020-11-05,13306.0,557214.0
Germany,DEU,2020-11-06,13306.0,557214.0
Germany,DEU,2020-11-07,13306.0,557214.0
Germany,DEU,2020-11-08,15216.0,682906.0
Germany,DEU,2020-11-09,15216.0,682906.0
Germany,DEU,2020-11-10,15216.0,682906.0
Germany,DEU,2020-11-11,15216.0,682906.0
Germany,DEU,2020-11-12,15216.0,682906.0
Germany,DEU,2020-11-13,15216.0,682906.0
Germany,DEU,2020-11-14,15216.0,682906.0
Germany,DEU,2020-11-15,17752.0,810768.0
Germany,DEU,2020-11-16,17752.0,810768.0
Germany,DEU,2020-11-17,17752.0,810768.0
Germany,DEU,2020-11-18,17752.0,810768.0
Germany,DEU,2020-11-19,17752.0,810768.0
Germany,DEU,2020-11-20,17752.0,810768.0
Germany,DEU,2020-11-21,17752.0,810768.0
Germany,DEU,2020-11-22,20978.0,939168.0
Germany,DEU,2020-11-23,20978.0,939168.0
Germany,DEU,2020-11-24,20978.0,939168.0
Germany,DEU,2020-11-25,20978.0,939168.0
Germany,DEU,2020-11-26,20978.0,939168.0
Germany,DEU,2020-11-27,20978.0,939168.0
Germany,DEU,2020-11-28,20978.0,939168.0
Germany,DEU,2020-11-29,24579.0,1062290.0
Germany,DEU,2020-11-30,24579.0,1062290.0
Germany,DEU,2020-12-01,24579.0,1062290.0
Germany,DEU,2020-12-02,24579.0,1062290.0
Germany,DEU,2020-12-03,24579.0,1062290.0
Germany,DEU,2020-12-04,24579.0,1062290.0
Germany,DEU,2020-12-05,24579.0,1062290.0
Germany,DEU,2020-12-06,29059.0,1190548.0
Germany,DEU,2020-12-07,29059.0,1190548.0
Germany,DEU,2020-12-08,29059.0,1190548.0
Germany,DEU,2020-12-09,29059.0,1190548.0
Germany,DEU,2020-12-10,29059.0,1190548.0
Germany,DEU,2020-12-11,29059.0,1190548.0
Germany,DEU,2020-12-12,29059.0,1190548.0
Germany,DEU,2020-12-13,34821.0,1346761.0
Germany,DEU,2020-12-14,34821.0,1346761.0
Germany,DEU,2020-12-15,34821.0,1346761.0
Germany,DEU,2020-12-16,34821.0,1346761.0
Germany,DEU,2020-12-17,34821.0,1346761.0
Germany,DEU,2020-12-18,34821.0,1346761.0
Germany,DEU,2020-12-19,34821.0,1346761.0
Germany,DEU,2020-12-20,41281.0,1521350.0
Germany,DEU,2020-12-21,41281.0,1521350.0
Germany,DEU,2020-12-22,41281.0,1521350.0
Germany,DEU,2020-12-23,41281.0,1521350.0
Germany,DEU,2020-12-24,41281.0,1521350.0
Germany,DEU,2020-12-25,41281.0,1521350.0
Germany,DEU,2020-12-26,41281.0,1521350.0
Germany,DEU,2020-12-27,47009.0,1660178.0
Germany,DEU,2020-12-28,47009.0,1660178.0
Germany,DEU,2020-12-29,47009.0,1660178.0
Germany,DEU,2020-12-30,47009.0,1660178.0
Germany,DEU,2020-12-31,47009.0,1660178.0
Germany,DEU,2021-01-01,47009.0,1660178.0
Germany,DEU,2021-01-02,47009.0,1660178.0
Germany,DEU,2021-01-03,52753.0,1783131.0
Germany,DEU,2021-01-04,52753.0,1783131.0
Germany,DEU,2021-01-05,52753.0,1783131.0
Germany,DEU,2021-01-06,52753.0,1783131.0
Germany,DEU,2021-01-07,52753.0,1783131.0
Germany,DEU,2021-01-08,52753.0,1783131.0
Germany,DEU,2021-01-09,52753.0,1783131.0
Germany,DEU,2021-01-10,58512.0,1928636.0
Germany,DEU,2021-01-11,58512.0,1928636.0
Germany,DEU,2021-01-12,58512.0,1928636.0
Germany,DEU,2021-01-13,58512.0,1928636.0
Germany,DEU,2021-01-14,58512.0,1928636.0
Germany,DEU,2021-01-15,58512.0,1928636.0
Germany,DEU,2021-01-16,58512.0,1928636.0
Germany,DEU,2021-01-17,63608.0,2047565.0
Germany,DEU,2021-01-18,63608.0,2047565.0
Germany,DEU,2021-01-19,63608.0,2047565.0
Germany,DEU,2021-01-20,63608.0,2047565.0
Germany,DEU,2021-01-21,63608.0,2047565.0
Germany,DEU,2021-01-22,63608.0,2047565.0
Germany,DEU,2021-01-23,63608.0,2047565.0
Germany,DEU,2021-01-24,67715.0,2143118.0
Germany,DEU,2021-01-25,67715.0,2143118.0
Germany,DEU,2021-01-26,67715.0,2143118.0
Germany,DEU,2021-01-27,67715.0,2143118.0
Germany,DEU,2021-01-28,67715.0,2143118.0
Germany,DEU,2021-01-29,67715.0,2143118.0
Germany,DEU,2021-01-30,67715.0,2143118.0
Germany,DEU,2021-01-31,70817.0,2221290.0
Germany,DEU,2021-02-01,70817.0,2221290.0
Germany,DEU,2021-02-02,70817.0,2221290.0
Germany,DEU,2021-02-03,70817.0,2221290.0
Germany,DEU,2021-02-04,70817.0,2221290.0
Germany,DEU,2021-02-05,70817.0,2221290.0
Germany,DEU,2021-02-06,70817.0,2221290.0
Germany,DEU,2021-02-07,73085.0,2285886.0
Germany,DEU,2021-02-08,73085.0,2285886.0
Germany,DEU,2021-02-09,73085.0,2285886.0
Germany,DEU,2021-02-10,73085.0,2285886.0
Germany,DEU,2021-02-11,73085.0,2285886.0
Germany,DEU,2021-02-12,73085.0,2285886.0
Germany,DEU,2021-02-13,73085.0,2285886.0
Germany,DEU,2021-02-14,74765.0,2336713.0
Germany,DEU,2021-02-15,74765.0,2336713.0
Germany,DEU,2021-02-16,74765.0,2336713.0
Germany,DEU,2021-02-17,74765.0,2336713.0
Germany,DEU,2021-02-18,74765.0,2336713.0
Germany,DEU,2021-02-19,74765.0,2336713.0
Germany,DEU,2021-02-20,74765.0,2336713.0
Germany,DEU,2021-02-21,76243.0,2389042.0
Germany,DEU,2021-02-22,76243.0,2389042.0
Germany,DEU,2021-02-23,76243.0,2389042.0
Germany,DEU,2021-02-24,76243.0,2389042.0
Germany,DEU,2021-02-25,76243.0,2389042.0
Germany,DEU,2021-02-26,76243.0,2389042.0
Germany,DEU,2021-02-27,76243.0,2389042.0
Germany,DEU,2021-02-28,77470.0,2445398.0
Germany,DEU,2021-03-01,77470.0,2445398.0
Germany,DEU,2021-03-02,77470.0,2445398.0
Germany,DEU,2021-03-03,77470.0,2445398.0
Germany,DEU,2021-03-04,77470.0,2445398.0
Germany,DEU,2021-03-05,77470.0,2445398.0
Germany,DEU,2021-03-06,77470.0,2445398.0
Germany,DEU,2021-03-07,78519.0,2503823.0
Germany,DEU,2021-03-08,78519.0,2503823.0
Germany,DEU,2021-03-09,78519.0,2503823.0
Germany,DEU,2021-03-10,78519.0,2503823.0
Germany,DEU,2021-03-11,78519.0,2503823.0
Germany,DEU,2021-03-12,78519.0,2503823.0
Germany,DEU,2021-03-13,78519.0,2503823.0
Germany,DEU,2021-03-14,79623.0,2575214.0
Germany,DEU,2021-03-15,79623.0,2575214.0
Germany,DEU,2021-03-16,79623.0,2575214.0
Germany,DEU,2021-03-17,79623.0,2575214.0
Germany,DEU,2021-03-18,79623.0,2575214.0
Germany,DEU,2021-03-19,79623.0,2575214.0
Germany,DEU,2021-03-20,79623.0,2575214.0
Germany,DEU,2021-03-21,80900.0,2667824.0
Germany,DEU,2021-03-22,80900.0,2667824.0
Germany,DEU,2021-03-23,80900.0,2667824.0
Germany,DEU,2021-03-24,80900.0,2667824.0
Germany,DEU,2021-03-25,80900.0,2667824.0
Germany,DEU,2021-03-26,80900.0,2667824.0
Germany,DEU,2021-03-27,80900.0,2667824.0
Germany,DEU,2021-03-28,82426.0,2784133.0
Germany,DEU,2021-03-29,82426.0,2784133.0
Germany,DEU,2021-03-30,82426.0,2784133.0
Germany,DEU,2021-03-31,82426.0,2784133.0
Germany,DEU,2021-04-01,82426.0,2784133.0
Germany,DEU,2021-04-02,82426.0,2784133.0
Germany,DEU,2021-04-03,82426.0,2784133.0
Germany,DEU,2021-04-04,84016.0,2894140.0
Germany,DEU,2021-04-05,84016.0,2894140.0
Germany,DEU,2021-04-06,84016.0,2894140.0
Germany,DEU,2021-04-07,84016.0,2894140.0
Germany,DEU,2021-04-08,84016.0,2894140.0
Germany,DEU,2021-04-09,84016.0,2894140.0
Germany,DEU,2021-04-10,84016.0,2894140.0
Germany,DEU,2021-04-11,85598.0,3012328.0
Germany,DEU,2021-04-12,85598.0,3012328.0
Germany,DEU,2021-04-13,85598.0,3012328.0
Germany,DEU,2021-04-14,85598.0,3012328.0
Germany,DEU,2021-04-15,85598.0,3012328.0
Germany,DEU,2021-04-16,85598.0,3012328.0
Germany,DEU,2021-04-17,85598.0,3012328.0
Germany,DEU,2021-04-18,87225.0,3154349.0
Germany,DEU,2021-04-19,87225.0,3154349.0
Germany,DEU,2021-04-20,87225.0,3154349.0
Germany,DEU,2021-04-21,87225.0,3154349.0
Germany,DEU,2021-04-22,87225.0,3154349.0
Germany,DEU,2021-04-23,87225.0,3154349.0
Germany,DEU,2021-04-24,87225.0,3154349.0
Germany,DEU,2021-04-25,88847.0,3299027.0
Germany,DEU,2021-04-26,88847.0,3299027.0
Germany,DEU,2021-04-27,88847.0,3299027.0
Germany,DEU,2021-04-28,88847.0,3299027.0
Germany,DEU,2021-04-29,88847.0,3299027.0
Germany,DEU,2021-04-30,88847.0,3299027.0
Germany,DEU,2021-05-01,88847.0,3299027.0
Germany,DEU,2021-05-02,90154.0,3423711.0
Germany,DEU,2021-05-03,90154.0,3423711.0
Germany,DEU,2021-05-04,90154.0,3423711.0
Germany,DEU,2021-05-05,90154.0,3423711.0
Germany,DEU,2021-05-06,90154.0,3423711.0
Germany,DEU,2021-05-07,90154.0,3423711.0
Germany,DEU,2021-05-08,90154.0,3423711.0
Germany,DEU,2021-05-09,91164.0,3524558.0
Germany,DEU,2021-05-10,91164.0,3524558.0
Germany,DEU,2021-05-11,91164.0,3524558.0
Germany,DEU,2021-05-12,91164.0,3524558.0
Germany,DEU,2021-05-13,91164.0,3524558.0
Germany,DEU,2021-05-14,91164.0,3524558.0
Germany,DEU,2021-05-15,91164.0,3524558.0
Germany,DEU,2021-05-16,91840.0,3595304.0
Germany,DEU,2021-05-17,91840.0,3595304.0
Germany,DEU,2021-05-18,91840.0,3595304.0
Germany,DEU,2021-05-19,91840.0,3595304.0
Germany,DEU,2021-05-20,91840.0,3595304.0
Germany,DEU,2021-05-21,91840.0,3595304.0
Germany,DEU,2021-05-22,91840.0,3595304.0
Germany,DEU,2021-05-23,92288.0,3647974.0
Germany,DEU,2021-05-24,92288.0,3647974.0
Germany,DEU,2021-05-25,92288.0,3647974.0
Germany,DEU,2021-05-26,92288.0,3647974.0
Germany,DEU,2021-05-27,92288.0,3647974.0
Germany,DEU,2021-05-28,92288.0,3647974.0
Germany,DEU,2021-05-29,92288.0,3647974.0
Germany,DEU,2021-05-30,92549.0,3677841.0
Germany,DEU,2021-05-31,92549.0,3677841.0
Germany,DEU,2021-06-01,92549.0,3677841.0
Germany,DEU,2021-06-02,92549.0,3677841.0
Germany,DEU,2021-06-03,92549.0,3677841.0
Germany,DEU,2021-06-04,92549.0,3677841.0
Germany,DEU,2021-06-05,92549.0,3677841.0
Germany,DEU,2021-06-06,92690.0,3698521.0
Germany,DEU,2021-06-07,92690.0,3698521.0
Germany,DEU,2021-06-08,92690.0,3698521.0
Germany,DEU,2021-06-09,92690.0,3698521.0
Germany,DEU,2021-06-10,92690.0,3698521.0
Germany,DEU,2021-06-11,92690.0,3698521.0
Germany,DEU,2021-06-12,92690.0,3698521.0
Germany,DEU,2021-06-13,92757.0,3712583.0
Germany,DEU,2021-06-14,92757.0,3712583.0
Germany,DEU,2021-06-15,92757.0,3712583.0
Germany,DEU,2021-06-16,92757.0,3712583.0
Germany,DEU,2021-06-17,92757.0,3712583.0
Germany,DEU,2021-06-18,92757.0,3712583.0
Germany,DEU,2021-06-19,92757.0,3712583.0
Germany,DEU,2021-06-20,92804.0,3719868.0
Germany,DEU,2021-06-21,92804.0,3719868.0
Germany,DEU,2021-06-22,92804.0,3719868.0
Germany,DEU,2021-06-23,92804.0,3719868.0
Germany,DEU,2021-06-24,92804.0,3719868.0
Germany,DEU,2021-06-25,92804.0,3719868.0
Germany,DEU,2021-06-26,92804.0,3719868.0
Germany,DEU,2021-06-27,92834.0,3724727.0
Germany,DEU,2021-06-28,92834.0,3724727.0
Germany,DEU,2021-06-29,92834.0,3724727.0
Germany,DEU,2021-06-30,92834.0,3724727.0
Germany,DEU,2021-07-01,92834.0,3724727.0
Germany,DEU,2021-07-02,92834.0,3724727.0
Germany,DEU,2021-07-03,92834.0,3724727.0
Germany,DEU,2021-07-04,92859.0,3729115.0
Germany,DEU,2021-07-05,92859.0,3729115.0
Germany,DEU,2021-07-06,92859.0,3729115.0
Germany,DEU,2021-07-07,92859.0,3729115.0
Germany,DEU,2021-07-08,92859.0,3729115.0
Germany,DEU,2021-07-09,92859.0,3729115.0
Germany,DEU,2021-07-10,92859.0,3729115.0
Germany,DEU,2021-07-11,92884.0,3734712.0
Germany,DEU,2021-07-12,92884.0,3734712.0
Germany,DEU,2021-07-13,92884.0,3734712.0
Germany,DEU,2021-07-14,92884.0,3734712.0
Germany,DEU,2021-07-15,92884.0,3734712.0
Germany,DEU,2021-07-16,92884.0,3734712.0
Germany,DEU,2021-07-17,92884.0,3734712.0
Germany,DEU,2021-07-18,92914.0,3743825.0
Germany,DEU,2021-07-19,92914.0,3743825.0
Germany,DEU,2021-07-20,92914.0,3743825.0
Germany,DEU,2021-07-21,92914.0,3743825.0
Germany,DEU,2021-07-22,92914.0,3743825.0
Germany,DEU,2021-07-23,92914.0,3743825.0
Germany,DEU,2021-07-24,92914.0,3743825.0
Germany,DEU,2021-07-25,92954.0,3756471.0
Germany,DEU,2021-07-26,92954.0,3756471.0
Germany,DEU,2021-07-27,92954.0,3756471.0
Germany,DEU,2021-07-28,92954.0,3756471.0
Germany,DEU,2021-07-29,92954.0,3756471.0
Germany,DEU,2021-07-30,92954.0,3756471.0
Germany,DEU,2021-07-31,92954.0,3756471.0
Germany,DEU,2021-08-01,93026.0,3771993.0
Germany,DEU,2021-08-02,93026.0,3771993.0
Germany,DEU,2021-08-03,93026.0,3771993.0
Germany,DEU,2021-08-04,93026.0,3771993.0
Germany,DEU,2021-08-05,93026.0,3771993.0
Germany,DEU,2021-08-06,93026.0,3771993.0
Germany,DEU,2021-08-07,93026.0,3771993.0
Germany,DEU,2021-08-08,93115.0,3792416.0
Germany,DEU,2021-08-09,93115.0,3792416.0
Germany,DEU,2021-08-10,93115.0,3792416.0
Germany,DEU,2021-08-11,93115.0,3792416.0
Germany,DEU,2021-08-12,93115.0,3792416.0
Germany,DEU,2021-08-13,93115.0,3792416.0
Germany,DEU,2021-08-14,93115.0,3792416.0
Germany,DEU,2021-08-15,93259.0,3824493.0
Germany,DEU,2021-08-16,93259.0,3824493.0
Germany,DEU,2021-08-17,93259.0,3824493.0
Germany,DEU,2021-08-18,93259.0,3824493.0
Germany,DEU,2021-08-19,93259.0,3824493.0
Germany,DEU,2021-08-20,93259.0,3824493.0
Germany,DEU,2021-08-21,93259.0,3824493.0
Germany,DEU,2021-08-22,93483.0,3874145.0
Germany,DEU,2021-08-23,93483.0,3874145.0
Germany,DEU,2021-08-24,93483.0,3874145.0
Germany,DEU,2021-08-25,93483.0,3874145.0
Germany,DEU,2021-08-26,93483.0,3874145.0
Germany,DEU,2021-08-27,93483.0,3874145.0
Germany,DEU,2021-08-28,93483.0,3874145.0
Germany,DEU,2021-08-29,93834.0,3940516.0
Germany,DEU,2021-08-30,93834.0,3940516.0
Germany,DEU,2021-08-31,93834.0,3940516.0
Germany,DEU,2021-09-01,93834.0,3940516.0
Germany,DEU,2021-09-02,93834.0,3940516.0
Germany,DEU,2021-09-03,93834.0,3940516.0
Germany,DEU,2021-09-04,93834.0,3940516.0
Germany,DEU,2021-09-05,94266.0,4015253.0
Germany,DEU,2021-09-06,94266.0,4015253.0
Germany,DEU,2021-09-07,94266.0,4015253.0
Germany,DEU,2021-09-08,94266.0,4015253.0
Germany,DEU,2021-09-09,94266.0,4015253.0
Germany,DEU,2021-09-10,94266.0,4015253.0
Germany,DEU,2021-09-11,94266.0,4015253.0
Germany,DEU,2021-09-12,94715.0,4086909.0
Germany,DEU,2021-09-13,94715.0,4086909.0
Germany,DEU,2021-09-14,94715.0,4086909.0
Germany,DEU,2021-09-15,94715.0,4086909.0
Germany,DEU,2021-09-16,94715.0,4086909.0
Germany,DEU,2021-09-17,94715.0,4086909.0
Germany,DEU,2021-09-18,94715.0,4086909.0
Germany,DEU,2021-09-19,95100.0,4148380.0
Germany,DEU,2021-09-20,95100.0,4148380.0
Germany,DEU,2021-09-21,95100.0,4148380.0
Germany,DEU,2021-09-22,95100.0,4148380.0
Germany,DEU,2021-09-23,95100.0,4148380.0
Germany,DEU,2021-09-24,95100.0,4148380.0
Germany,DEU,2021-09-25,95100.0,4148380.0
Germany,DEU,2021-09-26,95454.0,4202003.0
Germany,DEU,2021-09-27,95454.0,4202003.0
Germany,DEU,2021-09-28,95454.0,4202003.0
Germany,DEU,2021-09-29,95454.0,4202003.0
Germany,DEU,2021-09-30,95454.0,4202003.0
Germany,DEU,2021-10-01,95454.0,4202003.0
Germany,DEU,2021-10-02,95454.0,4202003.0
